latitude,longitude,data_pas,satelite,pais,estado,municipio,bioma,numero_dias_sem_chuva,precipitacao,risco_fogo,id_area_industrial,frp
-3.75313,-38.77366,2024-01-02 15:54:00,NOAA-20,Brasil,CEARÁ,CAUCAIA,Caatinga,0.0,0.4,0.04,0,2.0
-3.72999,-39.138,2024-01-02 15:56:00,NOAA-20,Brasil,CEARÁ,PENTECOSTE,Caatinga,7.0,0.84,0.03,0,3.4
-3.67134,-40.90854,2024-01-02 15:56:00,NOAA-20,Brasil,CEARÁ,TIANGUÁ,Caatinga,0.0,0.1,0.0,0,8.1
-3.22533,-39.51884,2024-01-02 15:56:00,NOAA-20,Brasil,CEARÁ,ITAPIPOCA,Caatinga,8.0,5.39,0.01,0,41.7
-16.3762,-39.01602,2024-01-02 15:52:00,NOAA-20,Brasil,BAHIA,PORTO SEGURO,Mata Atlântica,-999.0,3.51,-999.0,0,2.6
-15.90365,-38.90015,2024-01-02 15:52:00,NOAA-20,Brasil,BAHIA,BELMONTE,Mata Atlântica,-999.0,6.97,0.1,0,3.6
-15.90256,-38.89844,2024-01-02 15:52:00,NOAA-20,Brasil,BAHIA,BELMONTE,Mata Atlântica,-999.0,6.96,0.1,0,5.3
-15.89505,-38.89602,2024-01-02 15:52:00,NOAA-20,Brasil,BAHIA,BELMONTE,Mata Atlântica,-999.0,6.8,0.11,0,14.4
-15.8911,-38.89657,2024-01-02 15:52:00,NOAA-20,Brasil,BAHIA,BELMONTE,Mata Atlântica,-999.0,6.7,0.11,0,8.2
-15.88646,-38.8919,2024-01-02 15:52:00,NOAA-20,Brasil,BAHIA,BELMONTE,Mata Atlântica,-999.0,6.61,0.11,0,8.2
-15.50105,-39.03142,2024-01-02 15:52:00,NOAA-20,Brasil,BAHIA,CANAVIEIRAS,Mata Atlântica,-999.0,2.64,0.09,0,3.3
-15.39345,-39.0013,2024-01-02 15:52:00,NOAA-20,Brasil,BAHIA,CANAVIEIRAS,Mata Atlântica,-999.0,3.13,0.69,0,9.7
-15.34768,-39.07364,2024-01-02 15:52:00,NOAA-20,Brasil,BAHIA,UNA,Mata Atlântica,10.0,4.3,0.12,0,5.0
-15.34699,-39.06842,2024-01-02 15:52:00,NOAA-20,Brasil,BAHIA,UNA,Mata Atlântica,10.0,4.39,0.05,0,5.0
-15.2832,-39.31055,2024-01-02 15:52:00,NOAA-20,Brasil,BAHIA,UNA,Mata Atlântica,1.0,2.27,0.1,0,4.1
-15.27225,-40.32649,2024-01-02 15:52:00,NOAA-20,Brasil,BAHIA,ITAPETINGA,Mata Atlântica,9.0,1.52,1.0,0,7.1
-15.26796,-40.32709,2024-01-02 15:52:00,NOAA-20,Brasil,BAHIA,ITAPETINGA,Mata Atlântica,9.0,1.55,1.0,0,7.1
-14.62253,-39.26371,2024-01-02 15:52:00,NOAA-20,Brasil,BAHIA,URUÇUCA,Mata Atlântica,10.0,0.45,0.15,0,4.6
-14.60218,-39.17104,2024-01-02 15:52:00,NOAA-20,Brasil,BAHIA,ILHÉUS,Mata Atlântica,12.0,0.11,0.16,0,2.9
-14.32476,-39.15395,2024-01-02 15:52:00,NOAA-20,Brasil,BAHIA,ITACARÉ,Mata Atlântica,2.0,0.0,0.25,0,6.5
-14.32398,-39.15164,2024-01-02 15:52:00,NOAA-20,Brasil,BAHIA,ITACARÉ,Mata Atlântica,2.0,0.0,0.25,0,6.3
-14.30212,-39.40671,2024-01-02 15:52:00,NOAA-20,Brasil,BAHIA,UBAITABA,Mata Atlântica,2.0,0.0,0.78,0,9.5
-14.23016,-39.46237,2024-01-02 15:52:00,NOAA-20,Brasil,BAHIA,UBAITABA,Mata Atlântica,2.0,0.0,0.23,0,5.6
-14.22772,-39.14642,2024-01-02 15:52:00,NOAA-20,Brasil,BAHIA,MARAÚ,Mata Atlântica,2.0,0.0,0.24,0,5.7
-14.214,-39.16399,2024-01-02 15:52:00,NOAA-20,Brasil,BAHIA,MARAÚ,Mata Atlântica,2.0,0.0,0.24,0,3.8
-14.21373,-39.16079,2024-01-02 15:52:00,NOAA-20,Brasil,BAHIA,MARAÚ,Mata Atlântica,2.0,0.0,0.24,0,7.2
-14.03997,-40.00105,2024-01-02 15:52:00,NOAA-20,Brasil,BAHIA,JEQUIÉ,Mata Atlântica,11.0,0.0,0.53,0,4.7
-13.73708,-39.8968,2024-01-02 15:52:00,NOAA-20,Brasil,BAHIA,JEQUIÉ,Mata Atlântica,11.0,0.16,1.0,0,21.6
-13.73294,-39.89697,2024-01-02 15:52:00,NOAA-20,Brasil,BAHIA,JEQUIÉ,Mata Atlântica,11.0,0.18,0.97,0,21.6
-13.69908,-39.76562,2024-01-02 15:52:00,NOAA-20,Brasil,BAHIA,JAGUAQUARA,Mata Atlântica,7.0,0.03,0.54,0,5.3
-13.624,-39.61168,2024-01-02 15:52:00,NOAA-20,Brasil,BAHIA,WENCESLAU GUIMARÃES,Mata Atlântica,6.0,0.0,0.86,0,8.9
-13.61998,-39.61211,2024-01-02 15:52:00,NOAA-20,Brasil,BAHIA,WENCESLAU GUIMARÃES,Mata Atlântica,7.0,0.0,0.67,0,8.9
-13.46671,-39.09615,2024-01-02 15:52:00,NOAA-20,Brasil,BAHIA,VALENÇA,Mata Atlântica,11.0,0.0,0.27,0,4.5
-13.41089,-46.09816,2024-01-02 15:52:00,NOAA-20,Brasil,BAHIA,CORRENTINA,Cerrado,4.0,34.72,0.0,0,8.0
-13.2397,-40.43423,2024-01-02 15:52:00,NOAA-20,Brasil,BAHIA,PLANALTINO,Caatinga,10.0,0.3,1.0,0,5.1
-13.03966,-38.86654,2024-01-02 15:52:00,NOAA-20,Brasil,BAHIA,JAGUARIPE,Mata Atlântica,-999.0,0.0,0.43,0,3.1
-13.03901,-38.8618,2024-01-02 15:52:00,NOAA-20,Brasil,BAHIA,JAGUARIPE,Mata Atlântica,-999.0,0.0,0.54,0,3.1
-13.03586,-38.86707,2024-01-02 15:52:00,NOAA-20,Brasil,BAHIA,JAGUARIPE,Mata Atlântica,-999.0,0.0,0.5,0,18.5
-12.96122,-39.43902,2024-01-02 15:52:00,NOAA-20,Brasil,BAHIA,VARZEDO,Mata Atlântica,0.0,1.97,1.0,0,3.5
-12.92368,-39.03633,2024-01-02 15:52:00,NOAA-20,Brasil,BAHIA,SÃO FELIPE,Mata Atlântica,-999.0,0.0,1.0,0,2.9
-12.62762,-41.07538,2024-01-02 15:52:00,NOAA-20,Brasil,BAHIA,ANDARAÍ,Caatinga,1.0,0.81,0.95,0,9.0
-12.62327,-41.07595,2024-01-02 15:52:00,NOAA-20,Brasil,BAHIA,ANDARAÍ,Caatinga,1.0,0.82,0.93,0,9.0
-12.37701,-39.37317,2024-01-02 15:52:00,NOAA-20,Brasil,BAHIA,IPECAETÁ,Caatinga,2.0,0.0,0.95,0,9.1
-11.67171,-38.08905,2024-01-02 15:52:00,NOAA-20,Brasil,BAHIA,APORÁ,Mata Atlântica,10.0,0.0,1.0,0,5.4
-11.14986,-40.7468,2024-01-02 15:52:00,NOAA-20,Brasil,BAHIA,JACOBINA,Caatinga,0.0,2.07,0.68,0,8.9
-11.1457,-40.74741,2024-01-02 15:52:00,NOAA-20,Brasil,BAHIA,JACOBINA,Caatinga,0.0,2.08,0.95,0,8.9
-11.14518,-40.74354,2024-01-02 15:52:00,NOAA-20,Brasil,BAHIA,JACOBINA,Caatinga,0.0,2.04,0.99,0,15.0
-10.88515,-37.81401,2024-01-02 15:52:00,NOAA-20,Brasil,SERGIPE,LAGARTO,Caatinga,11.0,0.0,1.0,0,5.4
-10.87885,-37.63896,2024-01-02 15:52:00,NOAA-20,Brasil,SERGIPE,LAGARTO,Caatinga,11.0,0.0,1.0,0,13.5
-10.86111,-40.51298,2024-01-02 15:52:00,NOAA-20,Brasil,BAHIA,MIRANGABA,Caatinga,2.0,8.04,0.19,0,2.9
-10.82156,-40.58477,2024-01-02 15:52:00,NOAA-20,Brasil,BAHIA,MIRANGABA,Caatinga,2.0,11.18,0.08,0,5.7
-10.79089,-40.2138,2024-01-02 15:52:00,NOAA-20,Brasil,BAHIA,PINDOBAÇU,Caatinga,0.0,1.39,0.82,0,5.6
-10.69021,-39.19579,2024-01-02 15:52:00,NOAA-20,Brasil,BAHIA,QUIJINGUE,Caatinga,3.0,0.0,1.0,0,9.9
-10.57458,-36.81363,2024-01-02 15:52:00,NOAA-20,Brasil,SERGIPE,JAPARATUBA,Mata Atlântica,-999.0,0.0,1.0,0,5.1
-10.48964,-37.11646,2024-01-02 15:52:00,NOAA-20,Brasil,SERGIPE,SIRIRI,Mata Atlântica,11.0,0.0,1.0,0,20.3
-10.48244,-36.7827,2024-01-02 15:52:00,NOAA-20,Brasil,SERGIPE,JAPOATÃ,Mata Atlântica,-999.0,0.0,1.0,0,5.9
-10.43998,-36.61145,2024-01-02 15:52:00,NOAA-20,Brasil,SERGIPE,PACATUBA,Mata Atlântica,10.0,0.0,1.0,0,2.2
-10.31768,-36.33385,2024-01-02 15:52:00,NOAA-20,Brasil,ALAGOAS,FELIZ DESERTO,Mata Atlântica,-999.0,0.0,1.0,0,2.5
-10.31711,-36.56069,2024-01-02 15:52:00,NOAA-20,Brasil,ALAGOAS,PENEDO,Mata Atlântica,11.0,0.0,1.0,0,2.2
-10.28884,-36.75351,2024-01-02 15:52:00,NOAA-20,Brasil,SERGIPE,NEÓPOLIS,Mata Atlântica,11.0,0.0,1.0,0,6.2
-10.28601,-36.75764,2024-01-02 15:52:00,NOAA-20,Brasil,SERGIPE,NEÓPOLIS,Mata Atlântica,11.0,0.0,1.0,0,6.2
-10.09403,-37.06659,2024-01-02 15:52:00,NOAA-20,Brasil,SERGIPE,NOSSA SENHORA DE LOURDES,Mata Atlântica,11.0,0.0,1.0,0,11.5
-10.0662,-36.56224,2024-01-02 15:52:00,NOAA-20,Brasil,ALAGOAS,IGREJA NOVA,Mata Atlântica,11.0,0.0,1.0,0,4.9
-10.06568,-36.55865,2024-01-02 15:52:00,NOAA-20,Brasil,ALAGOAS,IGREJA NOVA,Mata Atlântica,11.0,0.0,1.0,0,4.9
-10.06414,-36.56303,2024-01-02 15:52:00,NOAA-20,Brasil,ALAGOAS,IGREJA NOVA,Mata Atlântica,11.0,0.0,1.0,0,6.4
1.3723,-50.74902,2024-01-02 15:56:00,NOAA-20,Brasil,AMAPÁ,TARTARUGALZINHO,Amazônia,3.0,0.0,0.12,0,10.6
1.36911,-50.74417,2024-01-02 15:56:00,NOAA-20,Brasil,AMAPÁ,TARTARUGALZINHO,Amazônia,3.0,0.0,0.14,0,10.0
-1.65892,-45.92538,2024-01-02 15:56:00,NOAA-20,Brasil,MARANHÃO,AMAPÁ DO MARANHÃO,Amazônia,2.0,7.22,0.01,0,3.0
-15.89572,-38.89957,2024-01-02 17:04:00,AQUA_M-T,Brasil,BAHIA,BELMONTE,Mata Atlântica,-999.0,6.81,0.11,0,41.5
-1.56338,-47.82549,2024-01-02 15:56:00,NOAA-20,Brasil,PARÁ,SÃO MIGUEL DO GUAMÁ,Amazônia,1.0,13.41,0.0,0,3.6
-7.49188,-38.88316,2024-01-02 17:06:00,AQUA_M-T,Brasil,CEARÁ,BREJO SANTO,Caatinga,0.0,0.0,0.07,0,51.7
-6.50564,-39.44122,2024-01-02 17:06:00,AQUA_M-T,Brasil,CEARÁ,CARIÚS,Caatinga,0.0,0.0,0.25,0,29.0
-6.50409,-39.43422,2024-01-02 17:06:00,AQUA_M-T,Brasil,CEARÁ,CARIÚS,Caatinga,0.0,0.0,0.23,0,18.9
-5.74166,-39.59352,2024-01-02 17:06:00,AQUA_M-T,Brasil,CEARÁ,MOMBAÇA,Caatinga,0.0,0.0,0.0,0,25.7
-4.73447,-42.98536,2024-01-02 17:06:00,AQUA_M-T,Brasil,MARANHÃO,CAXIAS,Cerrado,1.0,7.44,0.0,0,10.4
-3.57072,-38.91899,2024-01-02 17:06:00,AQUA_M-T,Brasil,CEARÁ,SÃO GONÇALO DO AMARANTE,Caatinga,0.0,0.06,0.03,0,44.2
-3.53934,-39.27389,2024-01-02 17:06:00,AQUA_M-T,Brasil,CEARÁ,SÃO GONÇALO DO AMARANTE,Caatinga,10.0,1.5,0.05,0,19.7
-25.89196,-48.58046,2024-01-02 17:02:00,AQUA_M-T,Brasil,PARANÁ,GUARATUBA,Mata Atlântica,4.0,0.0,-999.0,0,16.4
-25.51123,-48.52511,2024-01-02 17:02:00,AQUA_M-T,Brasil,PARANÁ,PARANAGUÁ,Mata Atlântica,-999.0,0.0,-999.0,0,20.6
-21.93134,-47.27146,2024-01-02 17:04:00,AQUA_M-T,Brasil,SÃO PAULO,SANTA CRUZ DAS PALMEIRAS,Mata Atlântica,0.0,0.1,0.05,0,16.2
-20.72576,-47.88945,2024-01-02 17:04:00,AQUA_M-T,Brasil,SÃO PAULO,ORLÂNDIA,Cerrado,2.0,1.71,-999.0,0,16.1
-20.54684,-49.43139,2024-01-02 17:04:00,AQUA_M-T,Brasil,SÃO PAULO,NOVA GRANADA,Cerrado,0.0,0.98,0.38,0,25.6
-20.46482,-49.50798,2024-01-02 17:04:00,AQUA_M-T,Brasil,SÃO PAULO,PALESTINA,Cerrado,0.0,0.4,0.3,0,25.9
-20.1567,-48.18394,2024-01-02 17:04:00,AQUA_M-T,Brasil,SÃO PAULO,MIGUELÓPOLIS,Cerrado,0.0,1.37,0.04,0,13.5
-19.99615,-52.96258,2024-01-02 17:04:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,ÁGUA CLARA,Cerrado,3.0,7.21,0.0,0,28.8
-19.58589,-51.04503,2024-01-02 17:04:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,PARANAÍBA,Mata Atlântica,0.0,2.67,0.01,0,32.5
-19.58245,-51.05017,2024-01-02 17:04:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,PARANAÍBA,Mata Atlântica,0.0,2.78,0.01,0,34.6
-19.53199,-50.97829,2024-01-02 17:04:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,PARANAÍBA,Mata Atlântica,0.0,3.82,0.0,0,29.1
-15.96596,-39.10589,2024-01-02 17:04:00,AQUA_M-T,Brasil,BAHIA,BELMONTE,Mata Atlântica,10.0,6.69,0.08,0,25.3
-15.89858,-38.90451,2024-01-02 17:04:00,AQUA_M-T,Brasil,BAHIA,BELMONTE,Mata Atlântica,-999.0,6.82,0.11,0,41.3
-15.81388,-48.07776,2024-01-02 17:04:00,AQUA_M-T,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,0.0,59.41,-999.0,0,13.3
-13.59812,-46.22672,2024-01-02 17:04:00,AQUA_M-T,Brasil,GOIÁS,SÃO DOMINGOS,Cerrado,2.0,27.26,0.0,0,12.6
-13.50745,-45.91243,2024-01-02 17:04:00,AQUA_M-T,Brasil,BAHIA,CORRENTINA,Cerrado,4.0,28.16,0.0,0,9.3
-13.47886,-50.07882,2024-01-02 17:04:00,AQUA_M-T,Brasil,GOIÁS,SÃO MIGUEL DO ARAGUAIA,Cerrado,0.0,1.43,0.0,0,15.5
-13.05375,-46.76307,2024-01-02 17:04:00,AQUA_M-T,Brasil,GOIÁS,CAMPOS BELOS,Cerrado,1.0,1.09,0.0,0,9.6
-11.19272,-44.65505,2024-01-02 17:06:00,AQUA_M-T,Brasil,BAHIA,SANTA RITA DE CÁSSIA,Cerrado,0.0,18.28,0.01,0,11.7
1.35055,-50.46292,2024-01-02 17:09:00,AQUA_M-T,Brasil,AMAPÁ,AMAPÁ,Amazônia,3.0,0.0,0.17,0,7.4
-12.58683,-46.88849,2024-01-02 17:04:00,AQUA_M-T,Brasil,TOCANTINS,ARRAIAS,Cerrado,0.0,0.2,0.0,0,26.0
-12.58541,-46.87827,2024-01-02 17:04:00,AQUA_M-T,Brasil,TOCANTINS,ARRAIAS,Cerrado,0.0,0.2,0.0,0,40.6
-1.96225,-47.6022,2024-01-02 17:09:00,AQUA_M-T,Brasil,PARÁ,SÃO DOMINGOS DO CAPIM,Amazônia,2.0,8.95,0.0,0,10.4
-12.55977,-51.9565,2024-01-02 17:06:00,AQUA_M-T,Brasil,MATO GROSSO,RIBEIRÃO CASCALHEIRA,Amazônia,0.0,6.5,0.0,0,23.9
-1.96096,-47.59327,2024-01-02 17:09:00,AQUA_M-T,Brasil,PARÁ,MÃE DO RIO,Amazônia,2.0,8.23,0.0,0,10.1
-10.23694,-36.24271,2024-01-02 16:43:00,NPP-375,Brasil,ALAGOAS,CORURIPE,Mata Atlântica,-999.0,0.0,-999.0,0,3.2
-7.25163,-37.40166,2024-01-02 16:43:00,NPP-375,Brasil,PARAÍBA,MÃE D'ÁGUA,Caatinga,0.0,0.0,0.0,0,4.2
-9.15394,-36.93694,2024-01-02 16:43:00,NPP-375,Brasil,PERNAMBUCO,IATI,Caatinga,10.0,2.39,1.0,0,16.4
-9.14803,-36.93738,2024-01-02 16:43:00,NPP-375,Brasil,PERNAMBUCO,IATI,Caatinga,10.0,2.33,1.0,0,22.0
-9.14783,-36.93819,2024-01-02 16:43:00,NPP-375,Brasil,PERNAMBUCO,IATI,Caatinga,10.0,2.33,1.0,0,16.4
-9.14714,-36.93258,2024-01-02 16:43:00,NPP-375,Brasil,PERNAMBUCO,IATI,Caatinga,10.0,2.32,1.0,0,22.0
-9.14692,-36.93343,2024-01-02 16:43:00,NPP-375,Brasil,PERNAMBUCO,IATI,Caatinga,10.0,2.32,1.0,0,16.4
-8.02124,-37.6827,2024-01-02 16:43:00,NPP-375,Brasil,PERNAMBUCO,CUSTÓDIA,Caatinga,1.0,0.0,0.27,0,4.2
-9.83942,-37.43503,2024-01-02 16:43:00,NPP-375,Brasil,SERGIPE,PORTO DA FOLHA,Caatinga,11.0,0.0,1.0,0,14.3
-10.07388,-37.13192,2024-01-02 16:43:00,NPP-375,Brasil,SERGIPE,ITABI,Mata Atlântica,11.0,0.0,1.0,0,5.5
-10.0679,-37.13293,2024-01-02 16:43:00,NPP-375,Brasil,SERGIPE,ITABI,Mata Atlântica,11.0,0.0,1.0,0,5.5
-11.60992,-38.39799,2024-01-02 16:43:00,NPP-375,Brasil,BAHIA,INHAMBUPE,Caatinga,8.0,0.0,1.0,0,7.5
-11.21591,-38.38006,2024-01-02 16:43:00,NPP-375,Brasil,BAHIA,ITAPICURU,Caatinga,11.0,0.0,0.99,0,3.4
-11.21475,-38.38089,2024-01-02 16:43:00,NPP-375,Brasil,BAHIA,ITAPICURU,Caatinga,11.0,0.0,0.97,0,6.0
-11.82869,-38.20224,2024-01-02 16:43:00,NPP-375,Brasil,BAHIA,APORÁ,Mata Atlântica,3.0,0.0,1.0,0,2.4
-11.78492,-37.68178,2024-01-02 16:43:00,NPP-375,Brasil,BAHIA,CONDE,Mata Atlântica,11.0,0.0,1.0,0,5.5
-12.30472,-38.50974,2024-01-02 16:43:00,NPP-375,Brasil,BAHIA,CATU,Mata Atlântica,9.0,0.0,1.0,0,17.3
-15.90696,-38.89954,2024-01-02 16:41:00,NPP-375,Brasil,BAHIA,BELMONTE,Mata Atlântica,-999.0,7.04,0.1,0,12.0
-15.90217,-38.9005,2024-01-02 16:41:00,NPP-375,Brasil,BAHIA,BELMONTE,Mata Atlântica,-999.0,6.94,0.1,0,10.3
-15.89738,-38.90147,2024-01-02 16:41:00,NPP-375,Brasil,BAHIA,BELMONTE,Mata Atlântica,-999.0,6.83,0.11,0,10.3
-15.89635,-38.8961,2024-01-02 16:41:00,NPP-375,Brasil,BAHIA,BELMONTE,Mata Atlântica,-999.0,6.83,0.11,0,10.3
-15.89155,-38.89706,2024-01-02 16:41:00,NPP-375,Brasil,BAHIA,BELMONTE,Mata Atlântica,-999.0,6.71,0.11,0,8.0
-15.88573,-38.89266,2024-01-02 16:41:00,NPP-375,Brasil,BAHIA,BELMONTE,Mata Atlântica,-999.0,6.59,0.11,0,9.2
-15.57549,-39.09542,2024-01-02 16:41:00,NPP-375,Brasil,BAHIA,CANAVIEIRAS,Mata Atlântica,6.0,2.7,0.69,0,5.7
-15.39516,-38.99961,2024-01-02 16:41:00,NPP-375,Brasil,BAHIA,CANAVIEIRAS,Mata Atlântica,-999.0,3.1,0.77,0,8.5
-15.34905,-39.07015,2024-01-02 16:41:00,NPP-375,Brasil,BAHIA,UNA,Mata Atlântica,10.0,4.31,0.06,0,5.8
-15.3456,-39.07388,2024-01-02 16:41:00,NPP-375,Brasil,BAHIA,UNA,Mata Atlântica,10.0,4.34,0.07,0,9.3
-5.67869,-38.09716,2024-01-02 16:43:00,NPP-375,Brasil,CEARÁ,POTIRETAMA,Caatinga,0.0,0.0,0.0,0,9.9
-7.36997,-38.85012,2024-01-02 16:43:00,NPP-375,Brasil,CEARÁ,MILAGRES,Caatinga,0.0,0.0,0.03,0,8.0
-7.02465,-38.52157,2024-01-02 16:43:00,NPP-375,Brasil,PARAÍBA,SÃO JOSÉ DE PIRANHAS,Caatinga,0.0,0.0,0.02,0,38.2
-7.72428,-38.33916,2024-01-02 16:43:00,NPP-375,Brasil,PERNAMBUCO,SERRA TALHADA,Caatinga,1.0,0.71,0.01,0,7.6
-7.63865,-38.32854,2024-01-02 16:43:00,NPP-375,Brasil,PARAÍBA,SANTANA DE MANGUEIRA,Caatinga,4.0,1.3,0.02,0,4.8
-7.48295,-38.88314,2024-01-02 16:43:00,NPP-375,Brasil,CEARÁ,BREJO SANTO,Caatinga,0.0,0.0,0.05,0,13.0
-7.36931,-38.84646,2024-01-02 16:43:00,NPP-375,Brasil,CEARÁ,MILAGRES,Caatinga,0.0,0.0,0.03,0,10.2
-7.72504,-38.34335,2024-01-02 16:43:00,NPP-375,Brasil,PERNAMBUCO,SERRA TALHADA,Caatinga,0.0,0.7,0.01,0,5.3
-7.02395,-38.51766,2024-01-02 16:43:00,NPP-375,Brasil,PARAÍBA,SÃO JOSÉ DE PIRANHAS,Caatinga,0.0,0.0,0.02,0,32.5
-9.94363,-38.15175,2024-01-02 16:43:00,NPP-375,Brasil,BAHIA,PEDRO ALEXANDRE,Caatinga,11.0,0.0,1.0,0,5.8
-10.69165,-39.19526,2024-01-02 16:43:00,NPP-375,Brasil,BAHIA,QUIJINGUE,Caatinga,3.0,0.0,1.0,0,3.8
-11.87299,-38.91489,2024-01-02 16:43:00,NPP-375,Brasil,BAHIA,LAMARÃO,Caatinga,2.0,0.0,1.0,0,5.0
-11.69071,-38.71272,2024-01-02 16:43:00,NPP-375,Brasil,BAHIA,BIRITINGA,Caatinga,5.0,0.0,1.0,0,9.0
-12.46053,-40.05018,2024-01-02 16:43:00,NPP-375,Brasil,BAHIA,ITABERABA,Caatinga,10.0,2.15,1.0,0,19.7
-13.70057,-39.76705,2024-01-02 16:41:00,NPP-375,Brasil,BAHIA,JAGUAQUARA,Mata Atlântica,7.0,0.03,0.54,0,9.2
-13.53033,-39.18158,2024-01-02 16:41:00,NPP-375,Brasil,BAHIA,TAPEROÁ,Mata Atlântica,10.0,0.0,0.27,0,8.7
-13.53005,-39.18479,2024-01-02 16:41:00,NPP-375,Brasil,BAHIA,TAPEROÁ,Mata Atlântica,10.0,0.0,0.27,0,10.1
-13.31288,-40.32022,2024-01-02 16:41:00,NPP-375,Brasil,BAHIA,PLANALTINO,Mata Atlântica,11.0,0.1,1.0,0,7.2
-13.15888,-39.09791,2024-01-02 16:41:00,NPP-375,Brasil,BAHIA,JAGUARIPE,Mata Atlântica,11.0,0.0,0.49,0,7.6
-13.03731,-38.86807,2024-01-02 16:41:00,NPP-375,Brasil,BAHIA,JAGUARIPE,Mata Atlântica,-999.0,0.0,0.44,0,2.9
-13.03672,-38.86506,2024-01-02 16:41:00,NPP-375,Brasil,BAHIA,JAGUARIPE,Mata Atlântica,-999.0,0.0,0.55,0,4.7
-13.03509,-38.8716,2024-01-02 16:41:00,NPP-375,Brasil,BAHIA,JAGUARIPE,Mata Atlântica,-999.0,0.0,0.39,0,6.4
-13.03453,-38.86858,2024-01-02 16:41:00,NPP-375,Brasil,BAHIA,JAGUARIPE,Mata Atlântica,-999.0,0.0,0.43,0,9.7
-13.03397,-38.86556,2024-01-02 16:41:00,NPP-375,Brasil,BAHIA,JAGUARIPE,Mata Atlântica,-999.0,0.0,0.54,0,9.7
-12.7786,-39.29313,2024-01-02 16:41:00,NPP-375,Brasil,BAHIA,CASTRO ALVES,Mata Atlântica,9.0,0.2,1.0,0,6.2
-12.74008,-39.30608,2024-01-02 16:41:00,NPP-375,Brasil,BAHIA,CASTRO ALVES,Mata Atlântica,10.0,0.1,0.71,0,3.1
-12.73515,-39.30705,2024-01-02 16:41:00,NPP-375,Brasil,BAHIA,CASTRO ALVES,Mata Atlântica,9.0,0.1,0.4,0,19.9
-12.7341,-39.30143,2024-01-02 16:41:00,NPP-375,Brasil,BAHIA,CASTRO ALVES,Mata Atlântica,9.0,0.1,0.59,0,13.6
-14.80547,-40.38084,2024-01-02 16:41:00,NPP-375,Brasil,BAHIA,PLANALTO,Mata Atlântica,10.0,0.82,0.43,0,4.4
-14.61921,-39.26372,2024-01-02 16:41:00,NPP-375,Brasil,BAHIA,URUÇUCA,Mata Atlântica,10.0,0.43,0.15,0,5.8
-14.60118,-39.16671,2024-01-02 16:41:00,NPP-375,Brasil,BAHIA,ILHÉUS,Mata Atlântica,12.0,0.1,0.16,0,5.2
-14.59965,-39.16929,2024-01-02 16:41:00,NPP-375,Brasil,BAHIA,ILHÉUS,Mata Atlântica,11.0,0.1,0.16,0,7.7
-14.32267,-39.15446,2024-01-02 16:41:00,NPP-375,Brasil,BAHIA,ITACARÉ,Mata Atlântica,2.0,0.0,0.25,0,3.8
-14.23966,-39.15511,2024-01-02 16:41:00,NPP-375,Brasil,BAHIA,MARAÚ,Mata Atlântica,2.0,0.0,0.25,0,17.2
-14.23864,-39.14967,2024-01-02 16:41:00,NPP-375,Brasil,BAHIA,MARAÚ,Mata Atlântica,2.0,0.0,0.24,0,21.6
-3.22566,-39.51936,2024-01-02 16:45:00,NPP-375,Brasil,CEARÁ,ITAPIPOCA,Caatinga,8.0,5.33,0.01,0,13.3
-3.225,-39.51535,2024-01-02 16:45:00,NPP-375,Brasil,CEARÁ,ITAPIPOCA,Caatinga,8.0,5.53,0.01,0,13.3
-4.88772,-38.74666,2024-01-02 16:43:00,NPP-375,Brasil,CEARÁ,IBARETAMA,Caatinga,0.0,0.26,0.0,0,4.5
-4.2421,-39.67102,2024-01-02 16:45:00,NPP-375,Brasil,CEARÁ,CANINDÉ,Caatinga,3.0,1.96,0.0,0,6.1
-3.80037,-39.37381,2024-01-02 16:45:00,NPP-375,Brasil,CEARÁ,PENTECOSTE,Caatinga,8.0,4.35,0.02,0,4.6
-3.79578,-39.09413,2024-01-02 16:45:00,NPP-375,Brasil,CEARÁ,PENTECOSTE,Caatinga,4.0,0.54,0.04,0,2.5
-5.73892,-39.5878,2024-01-02 16:43:00,NPP-375,Brasil,CEARÁ,MOMBAÇA,Caatinga,0.0,0.0,0.0,0,7.2
-6.01956,-39.80355,2024-01-02 16:43:00,NPP-375,Brasil,CEARÁ,ACOPIARA,Caatinga,0.0,0.2,0.33,0,4.3
-5.73895,-39.5907,2024-01-02 16:43:00,NPP-375,Brasil,CEARÁ,MOMBAÇA,Caatinga,0.0,0.0,0.0,0,5.1
-5.73836,-39.5872,2024-01-02 16:43:00,NPP-375,Brasil,CEARÁ,MOMBAÇA,Caatinga,0.0,0.0,0.0,0,7.4
-5.69796,-39.44964,2024-01-02 16:43:00,NPP-375,Brasil,CEARÁ,SENADOR POMPEU,Caatinga,0.0,0.0,0.0,0,6.7
-5.64333,-39.16439,2024-01-02 16:43:00,NPP-375,Brasil,CEARÁ,MILHÃ,Caatinga,0.0,0.0,0.0,0,4.0
